h0,h1,h2,h3,h4,h5,h6,h7,h8
66.463125,45.41312500000001,50.05447817343175,0.013959175005080267,0.029100000000000015,0.03264101966249683,0.016040824994919746,0.03090000000000004,0.03444101966249691
66.45741042359246,45.408420650082796,50.00212207064429,0.013978697592818709,0.028991192447441888,0.03265582731889022,0.016021302407181304,0.031008807552558165,0.03442621200610352
66.45169982511939,45.403719587648084,49.95007369899451,0.013997830955786154,0.028883438821723645,0.03267034021190829,0.01600216904421386,0.03111656117827641,0.03441169911308545
66.44599312552563,45.399021748416295,49.89832985841063,0.014016582851430724,0.028776728416889608,0.03268456420961757,0.01598341714856929,0.031223271583110446,0.034397475115376164
66.44029024744108,45.39432706947788,49.84688738768342,0.014034960882903715,0.028671050646973395,0.03269850506324473,0.015965039117096298,0.03132894935302666,0.034383534261749005
66.4345911151442,45.38963548926371,49.7957431638392,0.014052972503000881,0.028566395048859605,0.03271216842006214,0.015947027496999132,0.03143360495114045,0.0343698709049316
66.42889565452779,45.38494694751733,49.74489410153129,0.014070625014015015,0.028462751267458702,0.03272555979362901,0.015929374985984998,0.03153724873254135,0.034356479531364725
66.42320379306098,45.38026138526382,49.69433715241174,0.014087925572643545,0.028360109067351258,0.03273868459845042,0.015912074427356468,0.031639890932648795,0.03434335472654332
66.4175154597565,45.3755787447834,49.644069304573904,0.014104881192786231,0.028258458326884617,0.032751548141225106,0.01589511880721378,0.031741541673115437,0.03433049118376863
66.4118305851375,45.37089896958429,49.59408758198234,0.014121498748853517,0.028157789036681202,0.03276415562298857,0.015878501251146496,0.03184221096331885,0.03431788370200517
66.40614910120492,45.36622200437626,49.544389043896075,0.014137784978825951,0.028058091298175797,0.032776512141222014,0.01586221502117406,0.031941908701824256,0.03430552718377172
66.40047094140579,45.36154779504483,49.494970784322746,0.01415374648634711,0.02795935532218341,0.032788622691917346,0.015846253513652903,0.03204064467781664,0.03429341663307639
66.39479604060207,45.35687628862588,49.44582993147781,0.014169389742081526,0.02786157142141521,0.032800492171595697,0.015830610257918487,0.03213842857858484,0.03428154715339804
66.38912433504007,45.35220743328085,49.396963647253195,0.01418472108921534,0.02776473002709301,0.032812125379288515,0.015815278910784672,0.032235269972907044,0.03426991394570522
66.38345576232085,45.34754117827268,49.34836912668559,0.014199746744440314,0.027668821669750626,0.032823527018479126,0.0158002532555597,0.03233117833024943,0.03425851230651461
66.3777902613713,45.34287747394217,49.30004359742755,0.014214472800498201,0.02757383698376742,0.03283470169900582,0.01578552719950181,0.032426163016232634,0.03424733762598792
66.37212777241551,45.33821627168483,49.2519843192977,0.014228905228672595,0.027479766706038355,0.03284565393892708,0.015771094771327418,0.0325202332939617,0.03423638538606666
66.36646823694717,45.333557523928356,49.204188584690286,0.014243049881225753,0.027386601674666083,0.03285638816634878,0.01575695011877426,0.03261339832533397,0.034225651158644954
66.3608115977023,45.32890118411051,49.15665371761616,0.014256912493778903,0.027294332827672046,0.03286690872121606,0.01574308750622111,0.03270566717232801,0.03421513060377768
66.35515779863269,45.324247206657446,49.10937707035662,0.014270498687641228,0.02720295120173044,0.03287721985706865,0.015729501312358785,0.03279704879826961,0.034204819467925085
66.34950678487999,45.31959554696273,49.06235602732284,0.014283813972090581,0.027112447930919742,0.032887325742762485,0.015716186027909432,0.03288755206908031,0.03419471358223125
66.34385850275028,45.314946161366564,49.015588002424025,0.014296863746607505,0.027022814245495602,0.03289723046415499,0.015703136253392508,0.03297718575450445,0.034184808860838745
66.33821289968925,45.3102990071357,48.969070438995345,0.014309653303064482,0.026934041470681458,0.032906938025758226,0.01569034669693553,0.033065958529318595,0.03417510129923551
66.33256992425785,45.30565404244355,48.92280080941939,0.014322187827871327,0.02684612102547873,0.03291645235235957,0.015677812172128686,0.03315387897452132,0.034165586972634165
66.32692952610867,45.30101122635104,48.87677661474736,0.014334472404089915,0.026759044427895035,0.03292577729060836,0.015665527595910098,0.03324095557210502,0.034156262034385376
66.32129165596253,45.29637051878757,48.83099538446022,0.014346512013469773,0.026672803274283313,0.03293491661057202,0.01565348798653024,0.03332719672571674,0.03414712271442172
66.315656265586,45.2917318805327,48.7854546758438,0.014358311538476734,0.02658738925796278,0.032943874007261786,0.01564168846152328,0.033412610742037274,0.03413816531773195
66.31002330776894,45.287095273197906,48.74015207334953,0.014369875764276674,0.026502794161369803,0.032952653102126195,0.01563012423572334,0.03349720583863025,0.03412938622286754
66.30439273630294,45.28246065920905,48.69508518847109,0.01438120938067515,0.026419009854898173,0.03296125744451722,0.015618790619324863,0.03358099014510188,0.034120781880476514
66.29876450596001,45.277828001789025,48.65025166011673,0.014392316984018091,0.026336028297433145,0.03296969051312448,0.015607683015981921,0.03366397170256691,0.03411234881186925
66.29313857247173,45.273197264940876,48.605649152164375,0.014403203079054697,0.02625384152713653,0.032977955717383434,0.015596796920945316,0.033746158472863524,0.0341040836076103
66.287514892509,45.268568413431254,48.56127535553718,0.01441387208076321,0.026172441677555336,0.03298605639885388,0.015586127919236803,0.03382755832244472,0.034095982926139856
66.28189342366207,45.2639414127742,48.51712798665972,0.014424328337020495,0.02609182096105403,0.03299399583257134,0.015575671662979518,0.033908179038946024,0.03408804349242239
66.27627412442351,45.259316229217234,48.473204786892886,0.014434576065904495,0.026011971677392554,0.033001777228371665,0.015565423934095518,0.0339880283226075,0.03408026209662207
66.27065695416417,45.25469282972199,48.42950352227422,0.014444619423900865,0.025932886198855365,0.0330094037321898,0.015555380576099148,0.03406711380114469,0.034072635592803935
66.26504187311713,45.25007118195103,48.386021979364074,0.014454462484634292,0.025854556983308546,0.03301687842733181,0.01554553751536572,0.03414544301669151,0.03406516089766193
66.25942884235963,45.245451254253155,48.34275797652787,0.014464109240525713,0.02577697656847816,0.033024204335722285,0.0155358907594743,0.03422302343152189,0.03405783498927145
66.253817823795,45.24083301564879,48.29970935260849,0.014473563604415013,0.02570013757098405,0.03303138441912562,0.015526436395585,0.034299862429016004,0.034050654905868116
66.24820878013541,45.23621643581584,48.25687397004127,0.014482829411149992,0.0256240326853909,0.033038421580345034,0.015517170588850021,0.03437596731460915,0.0340436177446487
