h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12
2.2625,0.5825000000000001,5.704999999999999,0.014100000000000001,0.032641019662496606,0.029099999999999793,0.01590000000000001,0.03444101966249713,0.03090000000000026,1.12,1.12,1.12,1.12
2.2613337400656484,0.5821545399906468,5.708154913277991,0.01399445470579102,0.03267415684059216,0.02911517474077152,0.016005545294208993,0.034407882484401575,0.030884825259228532,1.12,1.12,1.12,1.12
2.2601722449564847,0.5818089573817562,5.7112912762045225,0.013889903861503468,0.032706269354744744,0.029130046363430362,0.016110096138496545,0.03437576997024899,0.03086995363656969,1.12,1.12,1.12,1.12
2.2590154700391567,0.5814632466589329,5.714409229413277,0.013786338172162592,0.032737380124374216,0.02914462091723702,0.01621366182783742,0.03434465920061952,0.030855379082763035,1.12,1.12,1.12,1.12
2.2578633711349445,0.5811174024970918,5.717508912750728,0.013683748429678184,0.03276751159074359,0.02915890433081325,0.01631625157032183,0.034314527734250144,0.030841095669186802,1.12,1.12,1.12,1.12
2.2567159045145013,0.5807714197563967,5.72059046527659,0.01358212551186825,0.032796685727051134,0.02917290241454662,0.016417874488131763,0.0342853535979426,0.030827097585453433,1.12,1.12,1.12,1.12
2.2555730268926744,0.5804252934782742,5.723654025264318,0.013481460381548467,0.03282492404829945,0.029186620862946266,0.016518539618451546,0.03425711527669428,0.030813379137053787,1.12,1.12,1.12,1.12
2.2544346954234102,0.5800790188814999,5.726699730201673,0.013381744085666204,0.032852247620939246,0.029200065256953567,0.01661825591433381,0.03422979170405449,0.030799934743046486,1.12,1.12,1.12,1.12
2.2533008676947204,0.5797325913583589,5.729727716791308,0.013282967754466753,0.03287867707229819,0.029213241066205375,0.01671703224553326,0.034203362252695546,0.030786758933794678,1.12,1.12,1.12,1.12
2.2521715017237343,0.5793860064708761,5.732738120951439,0.01318512260045726,0.03290423259979797,0.029226153651252418,0.016814877399542752,0.03417780672519577,0.030773846348747635,1.12,1.12,1.12,1.12
2.251046555951824,0.5790392599471176,5.7357310778165145,0.013088199915049462,0.032928933979964325,0.029238808265733107,0.01691180008495055,0.03415310534502941,0.030761191734266946,1.12,1.12,1.12,1.12
2.249925989239894,0.5786923476775359,5.7387067217374605,0.012992191071898432,0.03295280057726507,0.029251210058506616,0.01700780892810158,0.03412923874772866,0.030748789941493437,1.12,1.12,1.12,1.12
2.248809760863597,0.5783452657114215,5.741665186282769,0.012897087524609503,0.032975851352710916,0.029263364075739262,0.01710291247539051,0.03410618797228282,0.03073663592426079,1.12,1.12,1.12,1.12
2.247697830508647,0.577998010253405,5.744606604239342,0.012802880806031307,0.0329981048722825,0.029275275262952538,0.017197119193968706,0.03408393445271124,0.030724724737047515,1.12,1.12,1.12,1.12
2.246590158266225,0.577650577660027,5.747531107613411,0.012709562527558609,0.03301957931516686,0.029286948467029172,0.017290437472441404,0.03406246000982688,0.03071305153297088,1.12,1.12,1.12,1.12
2.245486704628427,0.5773029644363719,5.750438827631522,0.012617124378449217,0.03304029248181678,0.029298388438179168,0.017382875621550796,0.03404174684317696,0.030701611561820885,1.12,1.12,1.12,1.12
2.2443874304837808,0.5769551672327664,5.7533298947415785,0.012525558125153914,0.033060261801828195,0.029309599831866096,0.0174744418748461,0.03402177752316554,0.030690400168133958,1.12,1.12,1.12,1.12
2.243292297112819,0.5766071828415392,5.756204438613972,0.01243485561399605,0.033079504341649135,0.02932058721069747,0.017565144386003963,0.0340025349833446,0.030679412789302585,1.12,1.12,1.12,1.12
2.2422012661835873,0.5762590081938719,5.759062588143375,0.012345008773963759,0.03309803681209328,0.02933135504627471,0.017654991226036254,0.03398400251290046,0.030668644953725344,1.12,1.12,1.12,1.12
2.24111429974707,0.5759106403567368,5.761904471451274,0.012256009600501536,0.03311587557564177,0.029341907721007032,0.017743990399498477,0.03396616374935196,0.03065809227899302,1.12,1.12,1.12,1.12
2.240031360233272,0.5755620765297684,5.764730215885644,0.012167850163016532,0.03313303665373246,0.02935224952988963,0.01783214983698348,0.033949002671261275,0.030647750470110424,1.12,1.12,1.12,1.12
2.238952410447047,0.5752133140422576,5.7675399480222245,0.012080522604435394,0.03314953573381724,0.029362384682246556,0.01791947739556462,0.0339325035911765,0.030637615317753497,1.12,1.12,1.12,1.12
2.237877413563963,0.5748643503502052,5.770333793665875,0.011994019140519938,0.03316538817626874,0.029372317303438422,0.018005980859480075,0.033916651148725,0.03062768269656163,1.12,1.12,1.12,1.12
2.236806333126233,0.5745151830334322,5.773111877852004,0.01190833205918932,0.03318060902113318,0.02938205143653605,0.018091667940810692,0.03390143030386056,0.030617948563464004,1.12,1.12,1.12,1.12
2.2357391330386958,0.5741658097927447,5.775874324848006,0.011823453719849754,0.0331952129947381,0.029391591044000798,0.01817654628015026,0.03388682633025564,0.030608408955999256,1.12,1.12,1.12,1.12
2.2346757775648505,0.5738162284471517,5.778621258154808,0.011739376552730406,0.033209214516159435,0.02940094000922927,0.018260623447269607,0.0338728248088343,0.030599059990770783,1.12,1.12,1.12,1.12
2.2336162313229444,0.5734664369311373,5.781352800508406,0.011656093058226763,0.03322262770354972,0.02941010213813522,0.01834390694177325,0.03385941162144401,0.030589897861864834,1.12,1.12,1.12,1.12
2.232560459282114,0.573116433291982,5.784069073881492,0.011573595806250545,0.033235466380328704,0.029419081160710736,0.018426404193749468,0.03384657294466503,0.030580918839289317,1.12,1.12,1.12,1.12
